episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
106.0,9.0,21.84153005464481,21.84153005464481,183,1,4000,True,183,1,6025063e15894f14a6dfab0282d833ea,2020-08-16_03-54-45,1597550085,8.526067018508911,8.526067018508911,21631,ntozcc-dv-mlalo-vm,10.0.0.4,8.526067018508911,0,1,1fd21_00002,2_lr=0.0001,"[20.0, 26.0, 28.0, 19.0, 15.0, 11.0, 16.0, 28.0, 45.0, 13.0, 38.0, 38.0, 15.0, 22.0, 22.0, 27.0, 22.0, 20.0, 15.0, 21.0, 25.0, 15.0, 22.0, 17.0, 25.0, 42.0, 28.0, 24.0, 24.0, 11.0, 63.0, 38.0, 42.0, 27.0, 15.0, 59.0, 14.0, 12.0, 33.0, 106.0, 17.0, 17.0, 12.0, 16.0, 34.0, 11.0, 11.0, 14.0, 13.0, 11.0, 43.0, 12.0, 10.0, 10.0, 16.0, 37.0, 19.0, 35.0, 23.0, 46.0, 12.0, 14.0, 26.0, 17.0, 15.0, 9.0, 37.0, 20.0, 45.0, 16.0, 11.0, 9.0, 46.0, 20.0, 14.0, 31.0, 26.0, 18.0, 52.0, 17.0, 23.0, 14.0, 21.0, 22.0, 17.0, 30.0, 11.0, 19.0, 54.0, 32.0, 54.0, 24.0, 16.0, 29.0, 12.0, 12.0, 13.0, 31.0, 13.0, 9.0, 21.0, 21.0, 12.0, 27.0, 15.0, 25.0, 14.0, 14.0, 19.0, 10.0, 11.0, 22.0, 12.0, 36.0, 18.0, 9.0, 10.0, 37.0, 32.0, 18.0, 11.0, 28.0, 20.0, 21.0, 12.0, 11.0, 24.0, 18.0, 12.0, 25.0, 18.0, 20.0, 17.0, 19.0, 15.0, 16.0, 15.0, 22.0, 13.0, 18.0, 16.0, 14.0, 24.0, 33.0, 22.0, 18.0, 30.0, 22.0, 33.0, 18.0, 20.0, 12.0, 16.0, 27.0, 12.0, 21.0, 27.0, 14.0, 21.0, 12.0, 11.0, 12.0, 15.0, 12.0, 18.0, 18.0, 12.0, 39.0, 18.0, 33.0, 11.0, 15.0, 18.0, 20.0, 14.0, 10.0, 12.0, 12.0, 26.0, 21.0, 40.0, 20.0, 19.0]","[20, 26, 28, 19, 15, 11, 16, 28, 45, 13, 38, 38, 15, 22, 22, 27, 22, 20, 15, 21, 25, 15, 22, 17, 25, 42, 28, 24, 24, 11, 63, 38, 42, 27, 15, 59, 14, 12, 33, 106, 17, 17, 12, 16, 34, 11, 11, 14, 13, 11, 43, 12, 10, 10, 16, 37, 19, 35, 23, 46, 12, 14, 26, 17, 15, 9, 37, 20, 45, 16, 11, 9, 46, 20, 14, 31, 26, 18, 52, 17, 23, 14, 21, 22, 17, 30, 11, 19, 54, 32, 54, 24, 16, 29, 12, 12, 13, 31, 13, 9, 21, 21, 12, 27, 15, 25, 14, 14, 19, 10, 11, 22, 12, 36, 18, 9, 10, 37, 32, 18, 11, 28, 20, 21, 12, 11, 24, 18, 12, 25, 18, 20, 17, 19, 15, 16, 15, 22, 13, 18, 16, 14, 24, 33, 22, 18, 30, 22, 33, 18, 20, 12, 16, 27, 12, 21, 27, 14, 21, 12, 11, 12, 15, 12, 18, 18, 12, 39, 18, 33, 11, 15, 18, 20, 14, 10, 12, 12, 26, 21, 40, 20, 19]",0.05744594658830411,0.14088106763210934,0.621840704145863,4525.655,883.85,37.47,106751.777,3852.362,1038.324,2.084,4000,4000,72.07692307692307,32.284615384615385,0.20000000298023224,9.999999747378752e-05,99.63869,-0.045745693,99.67845,0.22151513,0.029920997,0.6639654,0.0
