episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
93.0,9.0,23.952095808383234,23.952095808383234,167,1,4000,True,167,1,1fb17d4c4cd948d296194b96974c26c7,2020-08-16_04-37-58,1597552678,8.52843451499939,8.52843451499939,25815,ntozcc-dv-mlalo-vm,10.0.0.4,8.52843451499939,0,1,31a1b_00001,1_lr=0.001,"[14.0, 19.0, 11.0, 19.0, 20.0, 24.0, 9.0, 15.0, 14.0, 25.0, 41.0, 41.0, 13.0, 13.0, 27.0, 26.0, 11.0, 11.0, 44.0, 13.0, 10.0, 14.0, 25.0, 36.0, 59.0, 21.0, 12.0, 15.0, 17.0, 21.0, 21.0, 12.0, 37.0, 26.0, 17.0, 33.0, 9.0, 13.0, 11.0, 18.0, 19.0, 23.0, 15.0, 24.0, 14.0, 32.0, 35.0, 26.0, 17.0, 63.0, 16.0, 48.0, 17.0, 29.0, 14.0, 56.0, 39.0, 14.0, 49.0, 17.0, 12.0, 39.0, 16.0, 15.0, 37.0, 14.0, 12.0, 11.0, 39.0, 11.0, 14.0, 14.0, 16.0, 12.0, 43.0, 12.0, 13.0, 51.0, 83.0, 21.0, 27.0, 18.0, 23.0, 16.0, 17.0, 16.0, 23.0, 19.0, 26.0, 14.0, 17.0, 30.0, 13.0, 24.0, 13.0, 12.0, 13.0, 14.0, 15.0, 30.0, 17.0, 19.0, 20.0, 17.0, 15.0, 33.0, 15.0, 24.0, 19.0, 39.0, 93.0, 65.0, 16.0, 24.0, 15.0, 47.0, 21.0, 35.0, 21.0, 20.0, 13.0, 35.0, 28.0, 45.0, 20.0, 31.0, 14.0, 34.0, 13.0, 13.0, 24.0, 15.0, 74.0, 12.0, 25.0, 19.0, 15.0, 15.0, 14.0, 13.0, 19.0, 21.0, 12.0, 17.0, 44.0, 22.0, 32.0, 37.0, 36.0, 25.0, 13.0, 24.0, 15.0, 28.0, 13.0, 42.0, 19.0, 19.0, 23.0, 19.0, 21.0, 38.0, 18.0, 70.0, 18.0, 24.0, 15.0]","[14, 19, 11, 19, 20, 24, 9, 15, 14, 25, 41, 41, 13, 13, 27, 26, 11, 11, 44, 13, 10, 14, 25, 36, 59, 21, 12, 15, 17, 21, 21, 12, 37, 26, 17, 33, 9, 13, 11, 18, 19, 23, 15, 24, 14, 32, 35, 26, 17, 63, 16, 48, 17, 29, 14, 56, 39, 14, 49, 17, 12, 39, 16, 15, 37, 14, 12, 11, 39, 11, 14, 14, 16, 12, 43, 12, 13, 51, 83, 21, 27, 18, 23, 16, 17, 16, 23, 19, 26, 14, 17, 30, 13, 24, 13, 12, 13, 14, 15, 30, 17, 19, 20, 17, 15, 33, 15, 24, 19, 39, 93, 65, 16, 24, 15, 47, 21, 35, 21, 20, 13, 35, 28, 45, 20, 31, 14, 34, 13, 13, 24, 15, 74, 12, 25, 19, 15, 15, 14, 13, 19, 21, 12, 17, 44, 22, 32, 37, 36, 25, 13, 24, 15, 28, 13, 42, 19, 19, 23, 19, 21, 38, 18, 70, 18, 24, 15]",0.057915275438342566,0.14150956069728907,0.6295018004226972,4516.875,885.568,36.936,108295.998,3855.981,1037.349,2.832,4000,4000,72.34615384615384,32.26923076923077,0.20000000298023224,0.0010000000474974513,123.7416,-0.051213924,123.78513,0.21552704,0.03835632,0.6559956,0.0
